date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:31:21	3401/3401	---M--	200	added ('OK')	image/png	etag:%22d49-4fcc1329ed3c0%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/openinghours.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/openinghours.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:21	44649/44649	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:44%20GMT	https://preview.ait-themes.club/theme/sushi/elements/mixcloud/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/elements/mixcloud/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:22	3194/3194	---M--	200	added ('OK')	image/png	etag:%22c7a-4fcc13355eec0%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/partners.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/partners.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:22	50434/50434	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:45%20GMT	https://preview.ait-themes.club/theme/sushi/elements/opening-hours/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/elements/opening-hours/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:22	3339/3339	---M--	200	added ('OK')	image/png	etag:%22d0b-4fcc13355eec0%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/portfolio.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/portfolio.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:22	47079/47079	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:45%20GMT	https://preview.ait-themes.club/theme/sushi/elements/partners/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/elements/partners/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:23	3012/3012	---M--	200	added ('OK')	image/png	etag:%22bc4-4fcc1329ed3c0%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/posts.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/posts.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:23	74607/74607	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:46%20GMT	https://preview.ait-themes.club/theme/sushi/elements/portfolio/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/elements/portfolio/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:23	3267/3267	---M--	200	added ('OK')	image/png	etag:%22cc3-4fcc13346ac80%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/pricetable.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/pricetable.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:24	73459/73459	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:46%20GMT	https://preview.ait-themes.club/theme/sushi/elements/posts/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/elements/posts/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:24	3374/3374	---M--	200	added ('OK')	image/png	etag:%22d2e-4fcc13346ac80%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/services.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/services.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:24	67602/67602	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:47%20GMT	https://preview.ait-themes.club/theme/sushi/elements/price-table/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/elements/price-table/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:25	3463/3463	---M--	200	added ('OK')	image/png	etag:%22d87-4fcc132bd5840%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/sitemap.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/sitemap.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:25	65211/65211	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:48%20GMT	https://preview.ait-themes.club/theme/sushi/elements/services/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/elements/services/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:25	3155/3155	---M--	200	added ('OK')	image/png	etag:%22c53-4fcc132bd5840%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/soundcloud.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/soundcloud.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:25	56730/56730	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:48%20GMT	https://preview.ait-themes.club/theme/sushi/elements/sitemap/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/elements/sitemap/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:26	3334/3334	---M--	200	added ('OK')	image/png	etag:%22d06-4fcc1329ed3c0%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/testimonials.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/testimonials.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:26	47234/47234	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:49%20GMT	https://preview.ait-themes.club/theme/sushi/elements/soundcloud/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/elements/soundcloud/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:26	69850/69850	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:49%20GMT	https://preview.ait-themes.club/theme/sushi/elements/testimonials/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/elements/testimonials/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:27	56314/56314	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:50%20GMT	https://preview.ait-themes.club/theme/sushi/elements/text/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/elements/text/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:28	2975/2975	---M--	200	added ('OK')	image/png	etag:%22b9f-4fcc132ae1600%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/text.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/text.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:29	3253/3253	---M--	200	added ('OK')	image/png	etag:%22cb5-4fcc13355eec0%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/toggles.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/toggles.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:29	3226/3226	---M--	200	added ('OK')	image/png	etag:%22c9a-4fcc133376a40%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/twitter.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/twitter.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:29	70485/70485	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:52%20GMT	https://preview.ait-themes.club/theme/sushi/elements/toggles/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/elements/toggles/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:30	3086/3086	---M--	200	added ('OK')	image/png	etag:%22c0e-4fcc13355eec0%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/video.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/video.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:30	47618/47618	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:53%20GMT	https://preview.ait-themes.club/theme/sushi/elements/video/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/elements/video/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:31	50774/50774	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:53%20GMT	https://preview.ait-themes.club/theme/sushi/elements/twitter/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/elements/twitter/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:31	52884/52884	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:54%20GMT	https://preview.ait-themes.club/theme/sushi/features/text-styles-and-classes/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/features/text-styles-and-classes/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:31	49921/49921	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:54%20GMT	https://preview.ait-themes.club/theme/sushi/features/shortcodes/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/features/shortcodes/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:32	59114/59114	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:55%20GMT	https://preview.ait-themes.club/theme/sushi/features/shortcodes/buttons/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/features/shortcodes/buttons/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:32	49326/49326	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:55%20GMT	https://preview.ait-themes.club/theme/sushi/features/shortcodes/images/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/features/shortcodes/images/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:32	71/71	---M--	200	added ('OK')	image/png	etag:%2247-54710bed17480%22	https://preview.ait-themes.club/theme/sushi/wp-content/plugins/revslider/admin/assets/images/transparent.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/plugins/revslider/admin/assets/images/transparent.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:32	49935/49935	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:55%20GMT	https://preview.ait-themes.club/theme/sushi/features/shortcodes/lists/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/features/shortcodes/lists/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:33	43888/43888	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:56%20GMT	https://preview.ait-themes.club/theme/sushi/features/shortcodes/modal-windows/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/features/shortcodes/modal-windows/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:33	50386/50386	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:56%20GMT	https://preview.ait-themes.club/theme/sushi/features/shortcodes/notifications/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/features/shortcodes/notifications/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:34	67666/67666	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:56%20GMT	https://preview.ait-themes.club/theme/sushi/blog/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/blog/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:34	62082/62082	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:07:48%20GMT	https://preview.ait-themes.club/theme/sushi/shop/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/shop/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:35	75961/75961	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:57%20GMT	https://preview.ait-themes.club/theme/sushi/contact-fullwidth-map/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/contact-fullwidth-map/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:35	89989/89989	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:57%20GMT	https://preview.ait-themes.club/theme/sushi/contact-fullwidth-map/contact-with-slider/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/contact-fullwidth-map/contact-with-slider/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:36	184738/184738	---M--	200	added ('OK')	image/png	etag:%222d1a2-4fcc132cc9a80%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/bamboo.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/bamboo.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:36	75641/75641	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:24:59%20GMT	https://preview.ait-themes.club/theme/sushi/cart/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/cart/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:36	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2013%20Jan%202018%2010:24:59%20GMT	https://preview.ait-themes.club/theme/sushi/checkout/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/checkout/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:37	2878/2878	---M--	200	added ('OK')	image/png	etag:%22b3e-4fcc133653100%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/fresh-dev.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/fresh-dev.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:37	43133/43133	---M-Z	200	added ('OK')	text/html	date:Sat,%2013%20Jan%202018%2010:25:00%20GMT	https://preview.ait-themes.club/theme/sushi/my-account/	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/my-account/index.html	(from https://preview.ait-themes.club/theme/sushi/)
15:31:38	2148/2148	---M--	200	added ('OK')	image/png	etag:%22864-4fcc13346ac80%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/woks.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/woks.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:39	1677/1677	---M--	200	added ('OK')	image/png	etag:%2268d-4fcc132ae1600%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/cuisine.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/cuisine.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:39	3135/3135	---M--	200	added ('OK')	image/png	etag:%22c3f-4fcc13346ac80%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/butt.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/butt.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:40	274863/274863	---M--	200	added ('OK')	image/png	etag:%22431af-4fcc132bd5840%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/sushi.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/sushi.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:40	3379/3379	---M--	200	added ('OK')	image/png	etag:%22d33-4fcc132ae1600%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/clocks.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/clocks.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:40	3172/3172	---M--	200	added ('OK')	image/png	etag:%22c64-4fcc132ae1600%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/time.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/time.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:41	3486/3486	---M--	200	added ('OK')	image/png	etag:%22d9e-4fcc13355eec0%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/deliv.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/deliv.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:44	5242/5242	---M--	200	added ('OK')	image/png	etag:%22147a-4fcc1329ed3c0%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/top-offer.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/top-offer.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:46	454550/454550	---M--	200	added ('OK')	image/png	etag:%226ef96-4fcc1329ed3c0%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/sushi-mix.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/sushi-mix.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:46	4227/4227	---M--	200	added ('OK')	image/png	etag:%221083-4fcc132bd5840%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/best.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/best.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:47	4125/4125	---M--	200	added ('OK')	image/png	etag:%22101d-4fcc132bd5840%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/few.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/few.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:47	6285/6285	---M--	200	added ('OK')	image/png	etag:%22188d-4fcc13355eec0%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/butt-full.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/butt-full.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:48	3510/3510	---M--	200	added ('OK')	image/png	etag:%22db6-4fcc13346ac80%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/detail.png	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/detail.png	(from https://preview.ait-themes.club/theme/sushi/)
15:31:52	9308/9308	---M--	200	added ('OK')	image/jpeg	etag:%22245c-4fcc132bd5840%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/bigstock-Sushi-Roll-On-White-Plate-61347971-150x150.jpg	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/bigstock-Sushi-Roll-On-White-Plate-61347971-150x150.jpg	(from https://preview.ait-themes.club/theme/sushi/)
15:31:52	101324/101324	---M--	200	added ('OK')	image/jpeg	etag:%2218bcc-4fcc132ae1600%22	https://preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/alternative15.jpg	C:/My%20Web%20Sites/food/preview.ait-themes.club/theme/sushi/wp-content/uploads/sites/6/alternative15.jpg	(from https://preview.ait-themes.club/theme/sushi/)
